cluster_count,comparator,comparator_failure_denominator,comparator_numerator,comparator_success_denominator,denominator,endpoint,entry,loss,margin_delta_max,margin_delta_mean,margin_delta_median,margin_delta_p90,metric,new_nll_delta_ci95,new_nll_delta_max,new_nll_delta_mean,new_nll_delta_median,new_nll_delta_p90,numerator,panel,recovery,repetitions,resolution,scope,stage,success_delta,success_delta_ci95,true_nll_delta_max,true_nll_delta_mean,true_nll_delta_median,true_nll_delta_p90
100,GFplus-amplitude-0.03/eval,39,161,161,200,GFminus-amplitude-0.03/eval,Early,0,0.2587757110595703,-0.0508976209629327,-0.030635356903076172,0.05577548742294312,NS,"[0.010872512269765138, 0.04165159578993914]",0.4149951934814453,0.026250437051057816,0.014907121658325195,0.13696870803833008,163,Current100,2,2000,curve,panel sampling variability; not edit-order or optimizer-seed variability,B,0.01,"[0.0, 0.025]",0.2257242202758789,-0.02464718391187489,-0.01059579849243164,0.05640230178833004
100,GFplus-amplitude-0.03/eval,5,195,195,200,GFminus-amplitude-0.03/eval,Early,0,0.05164003372192383,-0.11647025665384718,-0.09848629124462605,-0.011866016685962691,PS,"[0.01132174282000051, 0.023364372575131707]",0.23295211791992188,0.01683644255739637,0.004002220928668976,0.06489772796630859,195,Current100,0,2000,curve,panel sampling variability; not edit-order or optimizer-seed variability,B,0.0,"[0.0, 0.0]",0.10231399536132812,-0.0996338140964508,-0.07809662818908691,0.006908226013183581
100,GFplus-amplitude-0.03/eval,0,100,100,100,GFminus-amplitude-0.03/eval,Early,0,0.048194049479207024,-0.14154078336236126,-0.12251361843664199,-0.021445375937037162,RS,"[0.00011033445957582444, 0.00018140546673930656]",0.0009402397554367781,0.00014380784508830402,8.112809155136347e-05,0.00031422462780028587,100,Current100,0,2000,curve,panel sampling variability; not edit-order or optimizer-seed variability,B,0.0,"[0.0, 0.0]",0.04818916320800781,-0.14139697551727295,-0.12245368957519531,-0.02115516662597656
100,GFplus-amplitude-0.03/eval,36,164,164,200,GFminus-amplitude-0.03/eval,Early,0,0.1295318603515625,-0.07304393604630605,-0.03475099802017212,0.040776586532592765,NS,"[0.026271648297086357, 0.05687839243584312]",0.5271725654602051,0.041391950035467744,0.030903339385986328,0.13776240348815913,165,Fixed100,1,2000,curve,panel sampling variability; not edit-order or optimizer-seed variability,B,0.005,"[0.0, 0.015124999999999318]",0.18162870407104492,-0.0316519860108383,-0.008163843303918839,0.054280376434326164
100,GFplus-amplitude-0.03/eval,0,100,100,100,GFminus-amplitude-0.03/eval,Early,0,0.338875824585557,-0.13492188565905963,-0.11130288511049002,0.0080328044947238,RS,"[-0.0021663466411446283, 0.004756132775597505]",0.11845719814300537,0.0012018191116658272,0.00011517317034304142,0.0008239642018452288,100,Fixed100,0,2000,curve,panel sampling variability; not edit-order or optimizer-seed variability,B,0.0,"[0.0, 0.0]",0.33649635314941406,-0.1337200665473938,-0.10925769805908203,0.008067989349365357
100,GFplus-amplitude-0.03/eval,40,160,160,200,GFminus-amplitude-0.03/eval,Early,0,0.16802549362182617,-0.05420789930969477,-0.03158140182495117,0.032489895820617676,NS,"[0.025367073122411966, 0.04775844643637537]",0.3416576385498047,0.0366948239505291,0.02782440185546875,0.1254406929016113,160,Past100,0,2000,curve,panel sampling variability; not edit-order or optimizer-seed variability,B,0.0,"[0.0, 0.0]",0.17700064182281494,-0.01751307535916567,-0.0048771873116493225,0.04888768196105956
100,GFplus-amplitude-0.03/eval,0,100,100,100,GFminus-amplitude-0.03/eval,Early,0,0.0554406198207289,-0.14586723130494647,-0.11943417531438172,-0.04406720078550277,RS,"[0.00013799044664483518, 0.0004343083736766857]",0.008035240694880486,0.0002530030563502805,7.898578769527376e-05,0.0004815217806026344,100,Past100,0,2000,curve,panel sampling variability; not edit-order or optimizer-seed variability,B,0.0,"[0.0, 0.0]",0.05542278289794922,-0.14561422824859618,-0.11916971206665039,-0.04367733001708982
100,Random1-amplitude-0.03/eval,39,161,161,200,GFminus-amplitude-0.03/eval,Early,0,0.12761449813842773,-0.02551300379447639,-0.01467752456665039,0.022897782921791066,NS,"[0.006289753336459398, 0.021703099854290482]",0.2091226577758789,0.013896755129098892,0.008585453033447266,0.07208552360534667,163,Current100,2,2000,curve,panel sampling variability; not edit-order or optimizer-seed variability,B,0.01,"[0.0, 0.025]",0.11809635162353516,-0.011616248665377497,-0.004567086696624756,0.025854158401489257
100,Random1-amplitude-0.03/eval,5,195,195,200,GFminus-amplitude-0.03/eval,Early,0,0.03107166290283203,-0.05852101323602255,-0.04865686595439911,-0.010744742816314103,PS,"[0.005839334370873985, 0.01180315094065736]",0.11865806579589844,0.00854751703736838,0.0022680535912513733,0.034040671586990354,195,Current100,0,2000,curve,panel sampling variability; not edit-order or optimizer-seed variability,B,0.0,"[0.0, 0.0]",0.04366588592529297,-0.049973496198654176,-0.040158748626708984,8.969306945800007e-05
100,Random1-amplitude-0.03/eval,0,100,100,100,GFminus-amplitude-0.03/eval,Early,0,0.022665421944111586,-0.07162960151523294,-0.06628803742933087,-0.01072966950014232,RS,"[5.790153546695364e-05, 9.69044758749078e-05]",0.0005349505227059126,7.606605380715337e-05,4.288629861548543e-05,0.00016716201789677146,100,Current100,0,2000,curve,panel sampling variability; not edit-order or optimizer-seed variability,B,0.0,"[0.0, 0.0]",0.0228271484375,-0.07155353546142579,-0.06626701354980469,-0.010655689239501937
