P_terminal,W0_restore_bytes,W0_restore_pointer,accepted_steps,action_freeze_sha256,actual_sum,alias,arm,backwards,capacity_terminal,case,cross_case_state_count,edit_core_wall,eff_correct,eff_denominator,eff_margin_mean,eff_nll_mean,eff_old_nll_mean,energy_terminal,finite_demand_sum,functional_p_mean,gen_correct,gen_denominator,gen_margin_mean,gen_nll_mean,gen_old_nll_mean,held_request_steps,loc_correct,loc_denominator,loc_margin_mean,loc_nll_mean,loc_old_nll_mean,manifest_sha256,materializations,model_forwards,negative_actual_steps,official_eff_correct,official_eff_margin_mean,official_eff_nll_mean,official_gen_correct,official_loc_correct,official_matched,old_rho_sum,p1r36_P_terminal,p1r36_capacity_terminal,p1r36_eff_correct,p1r36_eff_nll_mean,p1r36_energy_terminal,p1r36_gen_correct,p1r36_loc_correct,p1r36_status,p1r36_w8_full6_nll,p1r36_z8_full6_nll,p1r36_z_w_full6_gap,p1r38_P_terminal,p1r38_capacity_terminal,p1r38_eff_correct,p1r38_eff_nll_mean,p1r38_energy_terminal,p1r38_gen_correct,p1r38_loc_correct,p1r38_status,p1r38_w8_full6_nll,p1r38_z8_full6_nll,p1r38_z_w_full6_gap,peak_gpu_memory,peak_host_memory,predicted_sum,reactivated_request_steps,realization_mean,rejected_request_steps,status,target_terminal_count_lt_005,target_terminal_mean,target_terminal_median,target_terminal_p90,target_terminal_worst,terminal_evaluator_wall,terminal_sha256,tokens,w8_full6_nll,z8_full6_nll,z_w_full6_gap
0.0068718446020691725,True,True,8,50d541e9db80e72eb754bf0712fc643b5d9e0d973297d7d6cfc5815f18fa0070,11.610651698964649,llama3-8b-inst,Neutral,125,0.09669954565175845,1,0,86.92784435022622,10,10,12.248178100585937,0.0705718994140625,12.31875,0.155995409644054,14.183649880427403,0.0067971038404744276,19,20,6.9625,2.526171875,9.488671875,4,92,100,7.076284389495849,12.3196875,5.2434031105041505,35a5feffebe337fc6a47c018a5e0486518e52942bee11e8633cc32a2bfc78ab6,8,220,0,10,15.473342132568359,0.001657867431640625,19,92,True,19.455088029748158,0.005823592000861343,0.06866116246577261,10,0.029383087158203126,0.11298992914988656,19,92,SUCCESS,0.08247302066301927,0.008282711816718802,0.07419030884630047,0.015857929591301157,0.22804195623573856,10,0.20957489013671876,0.33688318713694815,20,89,CASE_COMPLETE,0.27936853412538765,0.1877773984335363,0.09159113569185134,NOT_RECORDED,NOT_RECORDED,14.183649880427403,0,0.7505784703135844,18,SUCCESS,8,0.0582020495319739,0.012826225254684687,0.09140341281890857,0.4036392569541931,18.998920728452504,ffe63ab4e7c5b848c67f9dee085372a3cfe11f744b3ea8df822c9e4c54752edc,36472,0.08563979540485889,0.0582020495319739,0.027437745872884986
0.006779843631286835,True,True,8,42961eecfe9606e758a7b0f4b376fa45dc054b24083cb5db5f0e16a1122ba1fb,11.165929615614004,llama3-8b-inst,Neutral,125,0.005768816391197505,2,0,92.81306720804423,10,10,12.742145156860351,0.035979843139648436,12.778125,0.009243632182269089,14.741281326010357,0.1274399594249887,16,20,5.0004150390625,2.6613037109375,7.66171875,6,86,100,5.796731109619141,10.907109375000001,5.110378265380859,e80b8c2075559386a5e25e2cae389502378e7ba1df907b52affb8b47a0bd0e2d,8,220,0,10,16.574385702610016,0.0006142973899841309,20,84,True,18.64888323382824,0.006614367111982929,0.00035290016946982626,10,0.02899322509765625,0.0005672905435363801,17,86,SUCCESS,0.18890617054421455,0.19144352534785866,-0.002537354803644115,0.020306380066080702,0.20190085703773372,10,0.436431884765625,0.28221940581097443,20,85,CASE_COMPLETE,0.34215882513672113,0.21102900193072854,0.1311298232059926,NOT_RECORDED,NOT_RECORDED,14.741281326010357,0,0.731748011689607,13,SUCCESS,9,0.03327167684910819,0.003818098804913461,0.06336236558854573,0.22438189387321472,18.877501876093447,219f1b3393325c8a93d0635029483e3d7b0a7583ae14e37b635f7bebf9fe9716,37595,0.05038765657227486,0.03327167684910819,0.017115979723166676
0.006198621896901087,True,True,8,d30c682ab132775f6cf532dfe15368219cf3e6813a7585fc744aab3db9b1de00,9.448112413845957,llama3-8b-inst,Neutral,125,0.02070019718544903,3,0,90.56830469146371,10,10,12.36329460144043,0.024205398559570313,12.3875,0.03269192508230773,11.862113463290735,0.005158321680719174,19,20,4.639036178588867,3.2297138214111327,7.86875,9,87,100,4.710563201904297,9.273816986083984,4.563253784179688,bbff5a1253df7b96d023a79c42167ce1e1065ca20df4579346cacc67b7a27e65,8,220,0,10,16.13064832687378,0.0006016731262207031,18,87,True,14.514591914484306,0.006119552572632071,0.02008768309360075,10,0.02760009765625,0.0317878370517248,18,87,SUCCESS,0.04326249219011515,0.009720158053096385,0.033542334137018764,0.014654420041128886,0.01596767817021301,10,1.21375732421875,0.021870143295243016,18,87,CASE_COMPLETE,1.3212407171726226,0.9844298938289284,0.33681082334369417,NOT_RECORDED,NOT_RECORDED,11.862113463290735,0,0.7563627510794664,2,SUCCESS,10,0.006511516467435285,0.0045124392490834,0.009870378673076623,0.026193585246801376,18.727095398120582,c887c2a7f07daefc869120d3cfd358465552d89443f5cc14c3d92a7dbd7aa624,37967,0.03854549173265696,0.006511516467435285,0.03203397526522167
0.00694407901401842,True,True,8,67cf437b194df064273e058fc39abd5eb5a48d27dbb74e029ab35b1ef31da45d,9.921421863674187,llama3-8b-inst,Neutral,125,0.0267526347443931,4,0,104.45773283578455,10,10,10.54851474761963,0.03586025238037109,10.584375,0.04414172870604524,13.053837831615239,0.042633371955875035,16,20,2.939139556884766,3.286934661865234,6.22607421875,5,92,100,6.167877502441406,10.453554687499999,4.285677185058594,7ab22d4776c043df12782ed1b3279ae3dd137f987b0b6238ebfa63989637cb57,8,220,0,10,12.604396271705628,0.0018537282943725587,15,91,True,21.732499156654658,0.007011483108006205,0.03293927059657205,10,0.04930458068847656,0.05421555440742054,16,92,SUCCESS,0.06772324203629979,0.011794208420906217,0.05592903361539357,0.02137252698200307,0.27894123951105243,10,0.31416015625,0.38009409267771127,16,82,CASE_COMPLETE,0.3238377146422863,0.22511496879160403,0.09872274585068225,NOT_RECORDED,NOT_RECORDED,13.053837831615239,0,0.7410250672322857,5,SUCCESS,10,0.007592145231319592,0.003699124907143414,0.01362724108621477,0.043136365711688995,18.93609502259642,03993bb9331527c67aa1053ec330614da5abee56762558ff969dfa737a4e3261,37270,0.057660625339485704,0.007592145231319592,0.050068480108166113
0.005749822443792261,True,True,8,2c7631921cf68ae996a6d3ad30c17df4958cede5752f66c22882b12adb809b2a,9.719477831153199,llama3-8b-inst,Neutral,125,0.11779268250196627,5,0,96.05534169822931,10,10,10.775015258789063,0.2484222412109375,11.0234375,0.20209394616368082,12.967662165709772,0.00439611855126622,18,20,6.053211975097656,2.0292098999023436,8.082421875,7,86,100,4.2072314453125,9.725624999999999,5.5183935546875,ee52526e9ee719187565fc48a929ed7444797886bd67dc6195565b4f58f68d3a,8,220,0,10,13.643117809295655,0.0006321907043457031,17,84,True,20.4718429289835,0.005618803892462166,0.1335633517488561,10,0.30981292724609377,0.22909752402919434,18,86,SUCCESS,0.33651450388133525,0.19986201280262322,0.13665249107871202,0.017324520448501985,0.40780049126304896,10,0.7581443786621094,0.5847516473783217,18,77,CASE_COMPLETE,1.0574632030155044,0.38966139980475417,0.6678018032107502,NOT_RECORDED,NOT_RECORDED,12.967662165709772,0,0.7244034230701837,12,SUCCESS,8,0.1756531364750117,0.012220952194184065,0.30194083154201456,1.5135177373886108,19.004481060430408,0ca3dc13425968e51d922acaf375ccf83ef1d967b93af542e27012c67f799f47,35474,0.30628267643041907,0.1756531364750117,0.13062953995540735
0.006317067953952271,True,True,8,3ef9b6aa40e5859c3830a3032499aaafc2da1f74b15c866c39c9e43a5377848a,9.386039121448995,llama3-8b-inst,Neutral,125,0.02207414441114937,6,0,118.88925430830568,10,10,12.995242309570312,0.0141326904296875,13.009375,0.03451712105321563,11.623274722561474,0.005211679044589782,17,20,6.742269897460938,1.9592926025390625,8.7015625,6,83,100,5.906756439208985,9.9525,4.045743560791015,c13ab05d4fe59c60f9cc0db216583c9273a980d4d46d69dc765ab36636d6c5bc,8,220,0,10,15.993104386329652,0.0006456136703491211,19,82,True,15.695528116507651,0.00573579474746868,0.003646482520467721,10,0.03332176208496094,0.005721493024940016,17,83,SUCCESS,0.06718372711911798,0.06179451028583571,0.005389216833282265,0.017041734461348608,0.21659917478487925,10,0.2576133728027344,0.3005900966805692,18,81,CASE_COMPLETE,0.40815093260025603,0.19858153621898963,0.2095693963812664,NOT_RECORDED,NOT_RECORDED,11.623274722561474,0,0.7386816564797948,10,SUCCESS,10,0.007062202238012105,0.004555759485810995,0.01074197366833686,0.033195871859788895,18.70437413919717,f242b28975c0d9988696546119c39c9c202f49b940326aa478896b2cab20a992,36515,0.033277218043804166,0.007062202238012105,0.02621501580579206
0.006255093379014659,True,True,8,955ace8061b7c5dd814c07447701f3d6f7e6c3ac22b87a65124e9c748dd799f1,11.205519725906198,llama3-8b-inst,Neutral,125,0.08500823370644546,7,0,100.29639799147844,10,10,10.952524614334106,0.2849761962890625,11.23750081062317,0.13368446862515157,15.129137828364039,0.005121346006188616,19,20,7.533656311035156,1.3955959320068358,8.929252243041992,4,95,100,6.207415428161621,10.631328125,4.423912696838379,5d16fbbae9afee91a4883ae7714b0c04c05175d8c79c7695a4238593d2d78658,8,220,0,10,14.62691354751587,0.0012120246887207032,20,94,True,20.360068291826817,0.005395251081405953,0.01274310741226975,10,0.12224807739257812,0.02008477792321364,19,95,SUCCESS,0.1325903214979917,0.0938678924459964,0.038722429051995286,0.01868873841161764,0.4255153068679756,10,1.182086181640625,0.5608268422643773,20,89,CASE_COMPLETE,1.0157804916612805,0.740038441028446,0.2757420506328345,NOT_RECORDED,NOT_RECORDED,15.129137828364037,0,0.6410140171330712,9,SUCCESS,8,0.06330522270873189,0.004919156432151794,0.23078676611185067,0.384265273809433,18.971144628711045,2d40062723e6a6fa9da8a37be09d981006d756218f5ceb975b84bd567c341cb2,39406,0.20456146992510185,0.06330522270873189,0.14125624721636998
0.00573305616294726,True,True,8,6c397ead2c5eae2f71712d1b9f47d84cb600302722e9e1aa7a64a3741c147b77,10.007572373049333,llama3-8b-inst,Neutral,125,0.050085948323412136,8,0,112.91244279406965,10,10,9.943866157531739,0.16550884246826172,10.109375,0.07659119638297357,12.96581255355486,0.002262213628974107,20,20,5.861279296875,2.826220703125,8.6875,12,80,100,5.141027641296387,9.982734375,4.841706733703613,45f2efe41927f652759cbaab2c3abc20bb4eb0bdeb6d8b2e661ba607660afaf6,8,220,0,10,12.060680198669434,0.0018198013305664063,20,77,True,17.005165852555738,0.005689565241363538,0.0539788645481759,10,0.18567657470703125,0.08595908549326331,20,80,SUCCESS,0.08754591217730194,0.005751543683436467,0.08179436849386547,0.020967200563368427,0.1380486601771051,10,0.2163726806640625,0.17753212645896227,20,73,CASE_COMPLETE,0.1674981638789177,0.0957126225810498,0.07178554129786789,NOT_RECORDED,NOT_RECORDED,12.96581255355486,0,0.6898678023963807,9,SUCCESS,9,0.05722110054484801,0.007604318438097835,0.06330067832022888,0.5134310722351074,18.98951139487326,a0ad982af69338297e140c1bfebc98433d62a4a926049eb95724d5d461f5af01,36464,0.09277683864347637,0.05722110054484801,0.03555573809862836
0.006030535229978571,True,True,8,b71de826a90f8c5b6593f5b00adb3d3dab710cae8dde93ca543e9c4517e124bb,10.014572947367562,llama3-8b-inst,Neutral,125,0.031233825970012827,9,0,108.37267342861742,10,10,10.967805099487304,0.08219490051269532,11.05,0.05231209316448306,12.04585796049796,0.008803225855846152,18,20,5.231686019897461,1.465970230102539,6.69765625,7,94,100,5.737771606445312,9.741875,4.004103393554688,812b84e17ec47e44d527b7896d24c51c87ccce4adf51e3fca4ac069177448093,8,220,0,10,14.924441719055176,0.0005582809448242187,18,89,True,15.88521608755789,0.005841146665741227,0.021832801385883047,10,0.020372581481933594,0.03658409180994479,18,94,SUCCESS,0.02289463165216148,0.00618330612196587,0.01671132553019561,0.01738904244960835,0.1586629327950166,10,0.2694488525390625,0.23639982355834419,18,85,CASE_COMPLETE,0.30604080194607375,0.20656680287793278,0.09947399906814097,NOT_RECORDED,NOT_RECORDED,12.04585796049796,0,0.7637020214130374,11,SUCCESS,9,0.12623154155444355,0.00379288790281862,0.13262246064841704,1.218626618385315,18.93369620386511,3092fbf11e03295df3db67af9c0a74a901fd9fc8c737262b675176f92f88e93f,36488,0.14183445657836274,0.12623154155444355,0.015602915023919195
0.009109285868450053,True,True,8,772f55dbdabc2626421f3458603de8f716b483a8a03de36dd13416fc66a69bef,9.963555188872853,llama3-8b-inst,Neutral,125,0.08388146085417672,10,0,113.83991689514369,10,10,13.79722557067871,0.518399429321289,14.315625,0.13196281835600732,12.934258837770905,0.006387742795091229,17,20,8.09949951171875,1.99835205078125,10.0978515625,2,80,100,4.930199127197265,10.858461914062499,5.9282627868652344,5b7f1ad3a9f2d18027931b49dc7f5ae1a5d3fd57ebd2e53cb22f1f2e84cfffff,8,220,0,10,15.485404753684998,0.0020952463150024415,19,79,True,17.551662112332018,0.008551081743889886,0.08460410821073984,10,0.5474205017089844,0.13447666674569114,19,80,SUCCESS,0.44623731937026606,0.33439131025807,0.11184600911219605,0.019155277288236964,0.20651223085796844,9,1.085443115234375,0.29527511119046707,18,79,CASE_COMPLETE,1.0683132015168666,0.9495148161426187,0.11879838537424792,NOT_RECORDED,NOT_RECORDED,12.934258837770905,0,0.7469178916619825,8,SUCCESS,8,0.3877731143467827,0.004126976826228201,0.49719772338867063,3.707090377807617,19.024730877019465,88e06eed4d59cbb0a8a543ee549d474f9322cc70aa2e0ad958fd2640758a69f8,38127,0.43114872386213393,0.3877731143467827,0.04337560951535124
