W_sha256,active,alias,arm,batch,case_id,controller_change_count,frozen_row_weight,provenance,source_N0_scale,source_active_rule
0e16389b192ed67933c7bbac6e00cee570b9900836a3850b0b5c647d9b3b67c5,True,llama3-8b-inst,O_NATIVE,1,55,0,0.01976868450683912,SH2_PUBLICATION_SH1_RECOMPUTED,5.058505535125732,scale > 0; no floor
79631d46338c9fb34dd27d18bbee3176ba89c834cb639580ae53458787c7221d,True,llama3-8b-inst,O_NATIVE,10,13920,0,0.013310976913634778,SH2_PUBLICATION_SH1_RECOMPUTED,7.512596607208252,scale > 0; no floor
79631d46338c9fb34dd27d18bbee3176ba89c834cb639580ae53458787c7221d,True,llama3-8b-inst,O_NATIVE,10,14232,0,0.017280430428690062,SH2_PUBLICATION_SH1_RECOMPUTED,5.786892890930176,scale > 0; no floor
79631d46338c9fb34dd27d18bbee3176ba89c834cb639580ae53458787c7221d,True,llama3-8b-inst,O_NATIVE,10,15148,0,0.01472190807933389,SH2_PUBLICATION_SH1_RECOMPUTED,6.792597770690918,scale > 0; no floor
79631d46338c9fb34dd27d18bbee3176ba89c834cb639580ae53458787c7221d,True,llama3-8b-inst,O_NATIVE,10,15567,0,0.01476860221332696,SH2_PUBLICATION_SH1_RECOMPUTED,6.771121501922607,scale > 0; no floor
79631d46338c9fb34dd27d18bbee3176ba89c834cb639580ae53458787c7221d,True,llama3-8b-inst,O_NATIVE,10,16012,0,0.016036223179601933,SH2_PUBLICATION_SH1_RECOMPUTED,6.23588228225708,scale > 0; no floor
79631d46338c9fb34dd27d18bbee3176ba89c834cb639580ae53458787c7221d,True,llama3-8b-inst,O_NATIVE,10,16367,0,0.016323461636924497,SH2_PUBLICATION_SH1_RECOMPUTED,6.1261515617370605,scale > 0; no floor
79631d46338c9fb34dd27d18bbee3176ba89c834cb639580ae53458787c7221d,True,llama3-8b-inst,O_NATIVE,10,17081,0,0.013546684939477773,SH2_PUBLICATION_SH1_RECOMPUTED,7.381879806518555,scale > 0; no floor
79631d46338c9fb34dd27d18bbee3176ba89c834cb639580ae53458787c7221d,True,llama3-8b-inst,O_NATIVE,10,17182,0,0.014418432034567628,SH2_PUBLICATION_SH1_RECOMPUTED,6.9355669021606445,scale > 0; no floor
79631d46338c9fb34dd27d18bbee3176ba89c834cb639580ae53458787c7221d,True,llama3-8b-inst,O_NATIVE,10,17460,0,0.016679991664585465,SH2_PUBLICATION_SH1_RECOMPUTED,5.995206832885742,scale > 0; no floor
79631d46338c9fb34dd27d18bbee3176ba89c834cb639580ae53458787c7221d,True,llama3-8b-inst,O_NATIVE,10,17588,0,0.013429800597605224,SH2_PUBLICATION_SH1_RECOMPUTED,7.446126937866211,scale > 0; no floor
79631d46338c9fb34dd27d18bbee3176ba89c834cb639580ae53458787c7221d,True,llama3-8b-inst,O_NATIVE,10,17730,0,0.014305248465588513,SH2_PUBLICATION_SH1_RECOMPUTED,6.99044132232666,scale > 0; no floor
79631d46338c9fb34dd27d18bbee3176ba89c834cb639580ae53458787c7221d,True,llama3-8b-inst,O_NATIVE,10,17923,0,0.011726402869869623,SH2_PUBLICATION_SH1_RECOMPUTED,8.527764320373535,scale > 0; no floor
79631d46338c9fb34dd27d18bbee3176ba89c834cb639580ae53458787c7221d,True,llama3-8b-inst,O_NATIVE,10,18065,0,0.015768783380290374,SH2_PUBLICATION_SH1_RECOMPUTED,6.341643333435059,scale > 0; no floor
79631d46338c9fb34dd27d18bbee3176ba89c834cb639580ae53458787c7221d,True,llama3-8b-inst,O_NATIVE,10,18202,0,0.01612531963803165,SH2_PUBLICATION_SH1_RECOMPUTED,6.201427459716797,scale > 0; no floor
79631d46338c9fb34dd27d18bbee3176ba89c834cb639580ae53458787c7221d,True,llama3-8b-inst,O_NATIVE,10,18499,0,0.013677669076705553,SH2_PUBLICATION_SH1_RECOMPUTED,7.311187267303467,scale > 0; no floor
79631d46338c9fb34dd27d18bbee3176ba89c834cb639580ae53458787c7221d,True,llama3-8b-inst,O_NATIVE,10,18692,0,0.01864602504805649,SH2_PUBLICATION_SH1_RECOMPUTED,5.363073348999023,scale > 0; no floor
79631d46338c9fb34dd27d18bbee3176ba89c834cb639580ae53458787c7221d,True,llama3-8b-inst,O_NATIVE,10,18722,0,0.01401477305298156,SH2_PUBLICATION_SH1_RECOMPUTED,7.1353278160095215,scale > 0; no floor
79631d46338c9fb34dd27d18bbee3176ba89c834cb639580ae53458787c7221d,True,llama3-8b-inst,O_NATIVE,10,19273,0,0.010415146349266607,SH2_PUBLICATION_SH1_RECOMPUTED,9.601401329040527,scale > 0; no floor
79631d46338c9fb34dd27d18bbee3176ba89c834cb639580ae53458787c7221d,True,llama3-8b-inst,O_NATIVE,10,19626,0,0.018905326606637966,SH2_PUBLICATION_SH1_RECOMPUTED,5.289514541625977,scale > 0; no floor
79631d46338c9fb34dd27d18bbee3176ba89c834cb639580ae53458787c7221d,True,llama3-8b-inst,O_NATIVE,10,19945,0,0.014065697270319016,SH2_PUBLICATION_SH1_RECOMPUTED,7.109494686126709,scale > 0; no floor
79631d46338c9fb34dd27d18bbee3176ba89c834cb639580ae53458787c7221d,True,llama3-8b-inst,O_NATIVE,10,20206,0,0.016719432304401403,SH2_PUBLICATION_SH1_RECOMPUTED,5.981064319610596,scale > 0; no floor
79631d46338c9fb34dd27d18bbee3176ba89c834cb639580ae53458787c7221d,True,llama3-8b-inst,O_NATIVE,10,20523,0,0.018481500099054367,SH2_PUBLICATION_SH1_RECOMPUTED,5.410816192626953,scale > 0; no floor
79631d46338c9fb34dd27d18bbee3176ba89c834cb639580ae53458787c7221d,True,llama3-8b-inst,O_NATIVE,10,20685,0,0.015568540524304798,SH2_PUBLICATION_SH1_RECOMPUTED,6.4232096672058105,scale > 0; no floor
79631d46338c9fb34dd27d18bbee3176ba89c834cb639580ae53458787c7221d,True,llama3-8b-inst,O_NATIVE,10,21353,0,0.013930983456811003,SH2_PUBLICATION_SH1_RECOMPUTED,7.178244113922119,scale > 0; no floor
79631d46338c9fb34dd27d18bbee3176ba89c834cb639580ae53458787c7221d,True,llama3-8b-inst,O_NATIVE,10,21392,0,0.016052654401449703,SH2_PUBLICATION_SH1_RECOMPUTED,6.229499340057373,scale > 0; no floor
79631d46338c9fb34dd27d18bbee3176ba89c834cb639580ae53458787c7221d,True,llama3-8b-inst,O_NATIVE,10,21879,0,0.01333177118591972,SH2_PUBLICATION_SH1_RECOMPUTED,7.500878810882568,scale > 0; no floor
79631d46338c9fb34dd27d18bbee3176ba89c834cb639580ae53458787c7221d,True,llama3-8b-inst,O_NATIVE,10,21886,0,0.01141252430767677,SH2_PUBLICATION_SH1_RECOMPUTED,8.762303352355957,scale > 0; no floor
9ba1de2380e53a9a881631f0f91ebdad6923edf12b3650d951f87609ebee4b66,True,llama3-8b-inst,JV_NATIVE,1,55,0,0.01976868450683912,SH2_PUBLICATION_SH1_RECOMPUTED,5.058505535125732,scale > 0; no floor
9ba1de2380e53a9a881631f0f91ebdad6923edf12b3650d951f87609ebee4b66,True,llama3-8b-inst,JV_NATIVE,1,378,0,0.022034182342600715,SH2_PUBLICATION_SH1_RECOMPUTED,4.538403034210205,scale > 0; no floor
9ba1de2380e53a9a881631f0f91ebdad6923edf12b3650d951f87609ebee4b66,True,llama3-8b-inst,JV_NATIVE,1,403,0,0.027273111506429134,SH2_PUBLICATION_SH1_RECOMPUTED,3.6666150093078613,scale > 0; no floor
9ba1de2380e53a9a881631f0f91ebdad6923edf12b3650d951f87609ebee4b66,True,llama3-8b-inst,JV_NATIVE,1,983,0,0.021551600730091058,SH2_PUBLICATION_SH1_RECOMPUTED,4.640026569366455,scale > 0; no floor
9ba1de2380e53a9a881631f0f91ebdad6923edf12b3650d951f87609ebee4b66,True,llama3-8b-inst,JV_NATIVE,1,1399,0,0.02059932723564099,SH2_PUBLICATION_SH1_RECOMPUTED,4.854527473449707,scale > 0; no floor
9ba1de2380e53a9a881631f0f91ebdad6923edf12b3650d951f87609ebee4b66,True,llama3-8b-inst,JV_NATIVE,1,1481,0,0.022132420802123378,SH2_PUBLICATION_SH1_RECOMPUTED,4.518258571624756,scale > 0; no floor
9ba1de2380e53a9a881631f0f91ebdad6923edf12b3650d951f87609ebee4b66,True,llama3-8b-inst,JV_NATIVE,1,1888,0,0.02075001360476909,SH2_PUBLICATION_SH1_RECOMPUTED,4.819273948669434,scale > 0; no floor
9ba1de2380e53a9a881631f0f91ebdad6923edf12b3650d951f87609ebee4b66,True,llama3-8b-inst,JV_NATIVE,1,2115,0,0.021870714753444598,SH2_PUBLICATION_SH1_RECOMPUTED,4.572324275970459,scale > 0; no floor
9ba1de2380e53a9a881631f0f91ebdad6923edf12b3650d951f87609ebee4b66,True,llama3-8b-inst,JV_NATIVE,1,2168,0,0.02109460066650888,SH2_PUBLICATION_SH1_RECOMPUTED,4.740549564361572,scale > 0; no floor
9ba1de2380e53a9a881631f0f91ebdad6923edf12b3650d951f87609ebee4b66,True,llama3-8b-inst,JV_NATIVE,1,2389,0,0.02190656675127121,SH2_PUBLICATION_SH1_RECOMPUTED,4.564841270446777,scale > 0; no floor
9ba1de2380e53a9a881631f0f91ebdad6923edf12b3650d951f87609ebee4b66,True,llama3-8b-inst,JV_NATIVE,1,2809,0,0.02086775924072733,SH2_PUBLICATION_SH1_RECOMPUTED,4.792081356048584,scale > 0; no floor
9ba1de2380e53a9a881631f0f91ebdad6923edf12b3650d951f87609ebee4b66,True,llama3-8b-inst,JV_NATIVE,1,2879,0,0.018760719314536402,SH2_PUBLICATION_SH1_RECOMPUTED,5.330286026000977,scale > 0; no floor
9ba1de2380e53a9a881631f0f91ebdad6923edf12b3650d951f87609ebee4b66,True,llama3-8b-inst,JV_NATIVE,1,2888,0,0.01925515407597568,SH2_PUBLICATION_SH1_RECOMPUTED,5.193414688110352,scale > 0; no floor
9ba1de2380e53a9a881631f0f91ebdad6923edf12b3650d951f87609ebee4b66,True,llama3-8b-inst,JV_NATIVE,1,3098,0,0.022110003898753852,SH2_PUBLICATION_SH1_RECOMPUTED,4.522839546203613,scale > 0; no floor
9ba1de2380e53a9a881631f0f91ebdad6923edf12b3650d951f87609ebee4b66,True,llama3-8b-inst,JV_NATIVE,1,3557,0,0.028319574510665253,SH2_PUBLICATION_SH1_RECOMPUTED,3.5311264991760254,scale > 0; no floor
9ba1de2380e53a9a881631f0f91ebdad6923edf12b3650d951f87609ebee4b66,True,llama3-8b-inst,JV_NATIVE,1,3620,0,0.020072068529899807,SH2_PUBLICATION_SH1_RECOMPUTED,4.9820475578308105,scale > 0; no floor
9ba1de2380e53a9a881631f0f91ebdad6923edf12b3650d951f87609ebee4b66,True,llama3-8b-inst,JV_NATIVE,1,3664,0,0.021126231619395155,SH2_PUBLICATION_SH1_RECOMPUTED,4.733451843261719,scale > 0; no floor
9ba1de2380e53a9a881631f0f91ebdad6923edf12b3650d951f87609ebee4b66,True,llama3-8b-inst,JV_NATIVE,1,3743,0,0.02005503690165348,SH2_PUBLICATION_SH1_RECOMPUTED,4.986278533935547,scale > 0; no floor
9ba1de2380e53a9a881631f0f91ebdad6923edf12b3650d951f87609ebee4b66,True,llama3-8b-inst,JV_NATIVE,1,3913,0,0.023002245654952715,SH2_PUBLICATION_SH1_RECOMPUTED,4.3474016189575195,scale > 0; no floor
9ba1de2380e53a9a881631f0f91ebdad6923edf12b3650d951f87609ebee4b66,True,llama3-8b-inst,JV_NATIVE,1,3935,0,0.02246153753878806,SH2_PUBLICATION_SH1_RECOMPUTED,4.452054977416992,scale > 0; no floor
9ba1de2380e53a9a881631f0f91ebdad6923edf12b3650d951f87609ebee4b66,True,llama3-8b-inst,JV_NATIVE,1,4592,0,0.018516075459237346,SH2_PUBLICATION_SH1_RECOMPUTED,5.400712490081787,scale > 0; no floor
9ba1de2380e53a9a881631f0f91ebdad6923edf12b3650d951f87609ebee4b66,True,llama3-8b-inst,JV_NATIVE,1,4737,0,0.025591480960866664,SH2_PUBLICATION_SH1_RECOMPUTED,3.90755033493042,scale > 0; no floor
9ba1de2380e53a9a881631f0f91ebdad6923edf12b3650d951f87609ebee4b66,True,llama3-8b-inst,JV_NATIVE,1,4949,0,0.024550125510297137,SH2_PUBLICATION_SH1_RECOMPUTED,4.073298931121826,scale > 0; no floor
9ba1de2380e53a9a881631f0f91ebdad6923edf12b3650d951f87609ebee4b66,True,llama3-8b-inst,JV_NATIVE,1,5506,0,0.026135312909678257,SH2_PUBLICATION_SH1_RECOMPUTED,3.8262407779693604,scale > 0; no floor
9ba1de2380e53a9a881631f0f91ebdad6923edf12b3650d951f87609ebee4b66,True,llama3-8b-inst,JV_NATIVE,1,5624,0,0.026977205784692607,SH2_PUBLICATION_SH1_RECOMPUTED,3.7068331241607666,scale > 0; no floor
9ba1de2380e53a9a881631f0f91ebdad6923edf12b3650d951f87609ebee4b66,True,llama3-8b-inst,JV_NATIVE,1,5795,0,0.02023311450929474,SH2_PUBLICATION_SH1_RECOMPUTED,4.942392826080322,scale > 0; no floor
9ba1de2380e53a9a881631f0f91ebdad6923edf12b3650d951f87609ebee4b66,True,llama3-8b-inst,JV_NATIVE,1,5827,0,0.02430930696140502,SH2_PUBLICATION_SH1_RECOMPUTED,4.113650798797607,scale > 0; no floor
9ba1de2380e53a9a881631f0f91ebdad6923edf12b3650d951f87609ebee4b66,True,llama3-8b-inst,JV_NATIVE,1,5979,0,0.02071801028258029,SH2_PUBLICATION_SH1_RECOMPUTED,4.826718330383301,scale > 0; no floor
9ba1de2380e53a9a881631f0f91ebdad6923edf12b3650d951f87609ebee4b66,True,llama3-8b-inst,JV_NATIVE,1,5996,0,0.023123037730159265,SH2_PUBLICATION_SH1_RECOMPUTED,4.324691295623779,scale > 0; no floor
9ba1de2380e53a9a881631f0f91ebdad6923edf12b3650d951f87609ebee4b66,True,llama3-8b-inst,JV_NATIVE,1,6326,0,0.022663014911334274,SH2_PUBLICATION_SH1_RECOMPUTED,4.4124755859375,scale > 0; no floor
9ba1de2380e53a9a881631f0f91ebdad6923edf12b3650d951f87609ebee4b66,True,llama3-8b-inst,JV_NATIVE,1,6451,0,0.02298044020845047,SH2_PUBLICATION_SH1_RECOMPUTED,4.351526737213135,scale > 0; no floor
9ba1de2380e53a9a881631f0f91ebdad6923edf12b3650d951f87609ebee4b66,True,llama3-8b-inst,JV_NATIVE,1,6516,0,0.02251539379811887,SH2_PUBLICATION_SH1_RECOMPUTED,4.441405773162842,scale > 0; no floor
9ba1de2380e53a9a881631f0f91ebdad6923edf12b3650d951f87609ebee4b66,True,llama3-8b-inst,JV_NATIVE,1,6540,0,0.02008335760973845,SH2_PUBLICATION_SH1_RECOMPUTED,4.979247093200684,scale > 0; no floor
9ba1de2380e53a9a881631f0f91ebdad6923edf12b3650d951f87609ebee4b66,True,llama3-8b-inst,JV_NATIVE,1,6620,0,0.02362957284163948,SH2_PUBLICATION_SH1_RECOMPUTED,4.231985092163086,scale > 0; no floor
9ba1de2380e53a9a881631f0f91ebdad6923edf12b3650d951f87609ebee4b66,True,llama3-8b-inst,JV_NATIVE,1,6670,0,0.02213791820690159,SH2_PUBLICATION_SH1_RECOMPUTED,4.517136573791504,scale > 0; no floor
9ba1de2380e53a9a881631f0f91ebdad6923edf12b3650d951f87609ebee4b66,True,llama3-8b-inst,JV_NATIVE,1,6808,0,0.021839782388642887,SH2_PUBLICATION_SH1_RECOMPUTED,4.578800201416016,scale > 0; no floor
9ba1de2380e53a9a881631f0f91ebdad6923edf12b3650d951f87609ebee4b66,True,llama3-8b-inst,JV_NATIVE,1,6827,0,0.019875653955920947,SH2_PUBLICATION_SH1_RECOMPUTED,5.031280994415283,scale > 0; no floor
9ba1de2380e53a9a881631f0f91ebdad6923edf12b3650d951f87609ebee4b66,True,llama3-8b-inst,JV_NATIVE,1,6882,0,0.02160524504774032,SH2_PUBLICATION_SH1_RECOMPUTED,4.628505706787109,scale > 0; no floor
9ba1de2380e53a9a881631f0f91ebdad6923edf12b3650d951f87609ebee4b66,True,llama3-8b-inst,JV_NATIVE,1,6907,0,0.021892998495996335,SH2_PUBLICATION_SH1_RECOMPUTED,4.5676703453063965,scale > 0; no floor
9ba1de2380e53a9a881631f0f91ebdad6923edf12b3650d951f87609ebee4b66,True,llama3-8b-inst,JV_NATIVE,1,7348,0,0.020469015894302812,SH2_PUBLICATION_SH1_RECOMPUTED,4.885432720184326,scale > 0; no floor
9ba1de2380e53a9a881631f0f91ebdad6923edf12b3650d951f87609ebee4b66,True,llama3-8b-inst,JV_NATIVE,1,7367,0,0.02133170802314155,SH2_PUBLICATION_SH1_RECOMPUTED,4.687857151031494,scale > 0; no floor
9ba1de2380e53a9a881631f0f91ebdad6923edf12b3650d951f87609ebee4b66,True,llama3-8b-inst,JV_NATIVE,1,7446,0,0.02497778424641341,SH2_PUBLICATION_SH1_RECOMPUTED,4.0035576820373535,scale > 0; no floor
9ba1de2380e53a9a881631f0f91ebdad6923edf12b3650d951f87609ebee4b66,True,llama3-8b-inst,JV_NATIVE,1,7665,0,0.021000195767320276,SH2_PUBLICATION_SH1_RECOMPUTED,4.761860370635986,scale > 0; no floor
9ba1de2380e53a9a881631f0f91ebdad6923edf12b3650d951f87609ebee4b66,True,llama3-8b-inst,JV_NATIVE,1,8319,0,0.023306119641189563,SH2_PUBLICATION_SH1_RECOMPUTED,4.2907185554504395,scale > 0; no floor
9ba1de2380e53a9a881631f0f91ebdad6923edf12b3650d951f87609ebee4b66,True,llama3-8b-inst,JV_NATIVE,1,8631,0,0.021670114655220604,SH2_PUBLICATION_SH1_RECOMPUTED,4.614650249481201,scale > 0; no floor
9ba1de2380e53a9a881631f0f91ebdad6923edf12b3650d951f87609ebee4b66,True,llama3-8b-inst,JV_NATIVE,1,8764,0,0.023700593579424178,SH2_PUBLICATION_SH1_RECOMPUTED,4.219303607940674,scale > 0; no floor
9ba1de2380e53a9a881631f0f91ebdad6923edf12b3650d951f87609ebee4b66,True,llama3-8b-inst,JV_NATIVE,1,9198,0,0.023315792352618627,SH2_PUBLICATION_SH1_RECOMPUTED,4.288938522338867,scale > 0; no floor
9ba1de2380e53a9a881631f0f91ebdad6923edf12b3650d951f87609ebee4b66,True,llama3-8b-inst,JV_NATIVE,1,9482,0,0.024940833736496415,SH2_PUBLICATION_SH1_RECOMPUTED,4.009489059448242,scale > 0; no floor
9ba1de2380e53a9a881631f0f91ebdad6923edf12b3650d951f87609ebee4b66,True,llama3-8b-inst,JV_NATIVE,1,9485,0,0.019460627980591633,SH2_PUBLICATION_SH1_RECOMPUTED,5.138580322265625,scale > 0; no floor
9ba1de2380e53a9a881631f0f91ebdad6923edf12b3650d951f87609ebee4b66,True,llama3-8b-inst,JV_NATIVE,1,9724,0,0.025173105068910132,SH2_PUBLICATION_SH1_RECOMPUTED,3.9724936485290527,scale > 0; no floor
9ba1de2380e53a9a881631f0f91ebdad6923edf12b3650d951f87609ebee4b66,True,llama3-8b-inst,JV_NATIVE,1,9983,0,0.02440014832167187,SH2_PUBLICATION_SH1_RECOMPUTED,4.0983357429504395,scale > 0; no floor
9ba1de2380e53a9a881631f0f91ebdad6923edf12b3650d951f87609ebee4b66,True,llama3-8b-inst,JV_NATIVE,1,10106,0,0.022033520252716772,SH2_PUBLICATION_SH1_RECOMPUTED,4.538539409637451,scale > 0; no floor
9ba1de2380e53a9a881631f0f91ebdad6923edf12b3650d951f87609ebee4b66,True,llama3-8b-inst,JV_NATIVE,1,10695,0,0.0229579471981402,SH2_PUBLICATION_SH1_RECOMPUTED,4.355790138244629,scale > 0; no floor
9ba1de2380e53a9a881631f0f91ebdad6923edf12b3650d951f87609ebee4b66,True,llama3-8b-inst,JV_NATIVE,1,10914,0,0.02213486193892403,SH2_PUBLICATION_SH1_RECOMPUTED,4.517760276794434,scale > 0; no floor
9ba1de2380e53a9a881631f0f91ebdad6923edf12b3650d951f87609ebee4b66,True,llama3-8b-inst,JV_NATIVE,1,11172,0,0.01964243984318283,SH2_PUBLICATION_SH1_RECOMPUTED,5.091017246246338,scale > 0; no floor
9ba1de2380e53a9a881631f0f91ebdad6923edf12b3650d951f87609ebee4b66,True,llama3-8b-inst,JV_NATIVE,1,11321,0,0.0196324366506626,SH2_PUBLICATION_SH1_RECOMPUTED,5.093611240386963,scale > 0; no floor
9ba1de2380e53a9a881631f0f91ebdad6923edf12b3650d951f87609ebee4b66,True,llama3-8b-inst,JV_NATIVE,1,11858,0,0.022872556524766392,SH2_PUBLICATION_SH1_RECOMPUTED,4.37205171585083,scale > 0; no floor
9ba1de2380e53a9a881631f0f91ebdad6923edf12b3650d951f87609ebee4b66,True,llama3-8b-inst,JV_NATIVE,1,11954,0,0.022110157747757094,SH2_PUBLICATION_SH1_RECOMPUTED,4.522808074951172,scale > 0; no floor
9ba1de2380e53a9a881631f0f91ebdad6923edf12b3650d951f87609ebee4b66,True,llama3-8b-inst,JV_NATIVE,1,12141,0,0.023628420056043858,SH2_PUBLICATION_SH1_RECOMPUTED,4.232191562652588,scale > 0; no floor
9ba1de2380e53a9a881631f0f91ebdad6923edf12b3650d951f87609ebee4b66,True,llama3-8b-inst,JV_NATIVE,1,13021,0,0.01998307897965809,SH2_PUBLICATION_SH1_RECOMPUTED,5.0042338371276855,scale > 0; no floor
9ba1de2380e53a9a881631f0f91ebdad6923edf12b3650d951f87609ebee4b66,True,llama3-8b-inst,JV_NATIVE,1,13152,0,0.023035392078003147,SH2_PUBLICATION_SH1_RECOMPUTED,4.341145992279053,scale > 0; no floor
9ba1de2380e53a9a881631f0f91ebdad6923edf12b3650d951f87609ebee4b66,True,llama3-8b-inst,JV_NATIVE,1,13443,0,0.0231255951900484,SH2_PUBLICATION_SH1_RECOMPUTED,4.324213027954102,scale > 0; no floor
9ba1de2380e53a9a881631f0f91ebdad6923edf12b3650d951f87609ebee4b66,True,llama3-8b-inst,JV_NATIVE,1,13529,0,0.028001742471405276,SH2_PUBLICATION_SH1_RECOMPUTED,3.5712063312530518,scale > 0; no floor
9ba1de2380e53a9a881631f0f91ebdad6923edf12b3650d951f87609ebee4b66,True,llama3-8b-inst,JV_NATIVE,1,13717,0,0.02036069705235951,SH2_PUBLICATION_SH1_RECOMPUTED,4.911423206329346,scale > 0; no floor
9ba1de2380e53a9a881631f0f91ebdad6923edf12b3650d951f87609ebee4b66,True,llama3-8b-inst,JV_NATIVE,1,13874,0,0.019220418762131607,SH2_PUBLICATION_SH1_RECOMPUTED,5.202800273895264,scale > 0; no floor
9ba1de2380e53a9a881631f0f91ebdad6923edf12b3650d951f87609ebee4b66,True,llama3-8b-inst,JV_NATIVE,1,14349,0,0.021831570347526745,SH2_PUBLICATION_SH1_RECOMPUTED,4.580522537231445,scale > 0; no floor
9ba1de2380e53a9a881631f0f91ebdad6923edf12b3650d951f87609ebee4b66,True,llama3-8b-inst,JV_NATIVE,1,14521,0,0.01927310640749878,SH2_PUBLICATION_SH1_RECOMPUTED,5.188577175140381,scale > 0; no floor
9ba1de2380e53a9a881631f0f91ebdad6923edf12b3650d951f87609ebee4b66,True,llama3-8b-inst,JV_NATIVE,1,14566,0,0.022910682453972476,SH2_PUBLICATION_SH1_RECOMPUTED,4.364776134490967,scale > 0; no floor
9ba1de2380e53a9a881631f0f91ebdad6923edf12b3650d951f87609ebee4b66,True,llama3-8b-inst,JV_NATIVE,1,14779,0,0.019272442221325705,SH2_PUBLICATION_SH1_RECOMPUTED,5.188755989074707,scale > 0; no floor
9ba1de2380e53a9a881631f0f91ebdad6923edf12b3650d951f87609ebee4b66,True,llama3-8b-inst,JV_NATIVE,1,15102,0,0.022035629355845524,SH2_PUBLICATION_SH1_RECOMPUTED,4.538105010986328,scale > 0; no floor
9ba1de2380e53a9a881631f0f91ebdad6923edf12b3650d951f87609ebee4b66,True,llama3-8b-inst,JV_NATIVE,1,15315,0,0.024061660391239255,SH2_PUBLICATION_SH1_RECOMPUTED,4.155989170074463,scale > 0; no floor
9ba1de2380e53a9a881631f0f91ebdad6923edf12b3650d951f87609ebee4b66,True,llama3-8b-inst,JV_NATIVE,1,15503,0,0.02167953457609296,SH2_PUBLICATION_SH1_RECOMPUTED,4.612645149230957,scale > 0; no floor
9ba1de2380e53a9a881631f0f91ebdad6923edf12b3650d951f87609ebee4b66,True,llama3-8b-inst,JV_NATIVE,1,15825,0,0.02117980431360038,SH2_PUBLICATION_SH1_RECOMPUTED,4.7214789390563965,scale > 0; no floor
9ba1de2380e53a9a881631f0f91ebdad6923edf12b3650d951f87609ebee4b66,True,llama3-8b-inst,JV_NATIVE,1,15909,0,0.020379089673642378,SH2_PUBLICATION_SH1_RECOMPUTED,4.9069905281066895,scale > 0; no floor
9ba1de2380e53a9a881631f0f91ebdad6923edf12b3650d951f87609ebee4b66,True,llama3-8b-inst,JV_NATIVE,1,16186,0,0.019909645053941542,SH2_PUBLICATION_SH1_RECOMPUTED,5.022691249847412,scale > 0; no floor
9ba1de2380e53a9a881631f0f91ebdad6923edf12b3650d951f87609ebee4b66,True,llama3-8b-inst,JV_NATIVE,1,16334,0,0.021859403047023704,SH2_PUBLICATION_SH1_RECOMPUTED,4.574690341949463,scale > 0; no floor
9ba1de2380e53a9a881631f0f91ebdad6923edf12b3650d951f87609ebee4b66,True,llama3-8b-inst,JV_NATIVE,1,16343,0,0.020391831218048915,SH2_PUBLICATION_SH1_RECOMPUTED,4.903924465179443,scale > 0; no floor
9ba1de2380e53a9a881631f0f91ebdad6923edf12b3650d951f87609ebee4b66,True,llama3-8b-inst,JV_NATIVE,1,16417,0,0.022086822831759372,SH2_PUBLICATION_SH1_RECOMPUTED,4.527586460113525,scale > 0; no floor
9ba1de2380e53a9a881631f0f91ebdad6923edf12b3650d951f87609ebee4b66,True,llama3-8b-inst,JV_NATIVE,1,16762,0,0.02738174362844479,SH2_PUBLICATION_SH1_RECOMPUTED,3.6520683765411377,scale > 0; no floor
9ba1de2380e53a9a881631f0f91ebdad6923edf12b3650d951f87609ebee4b66,True,llama3-8b-inst,JV_NATIVE,1,16855,0,0.020717901805053437,SH2_PUBLICATION_SH1_RECOMPUTED,4.8267436027526855,scale > 0; no floor
9ba1de2380e53a9a881631f0f91ebdad6923edf12b3650d951f87609ebee4b66,True,llama3-8b-inst,JV_NATIVE,1,17078,0,0.02100459383345015,SH2_PUBLICATION_SH1_RECOMPUTED,4.760863304138184,scale > 0; no floor
9ba1de2380e53a9a881631f0f91ebdad6923edf12b3650d951f87609ebee4b66,True,llama3-8b-inst,JV_NATIVE,1,17394,0,0.020430079977430148,SH2_PUBLICATION_SH1_RECOMPUTED,4.8947434425354,scale > 0; no floor
9ba1de2380e53a9a881631f0f91ebdad6923edf12b3650d951f87609ebee4b66,True,llama3-8b-inst,JV_NATIVE,1,17519,0,0.024829862061584013,SH2_PUBLICATION_SH1_RECOMPUTED,4.027408599853516,scale > 0; no floor
9ba1de2380e53a9a881631f0f91ebdad6923edf12b3650d951f87609ebee4b66,True,llama3-8b-inst,JV_NATIVE,1,18132,0,0.020067975459324292,SH2_PUBLICATION_SH1_RECOMPUTED,4.983063697814941,scale > 0; no floor
9ba1de2380e53a9a881631f0f91ebdad6923edf12b3650d951f87609ebee4b66,True,llama3-8b-inst,JV_NATIVE,1,18140,0,0.021755571206259507,SH2_PUBLICATION_SH1_RECOMPUTED,4.596523761749268,scale > 0; no floor
9ba1de2380e53a9a881631f0f91ebdad6923edf12b3650d951f87609ebee4b66,True,llama3-8b-inst,JV_NATIVE,1,18300,0,0.021828084598982514,SH2_PUBLICATION_SH1_RECOMPUTED,4.581254005432129,scale > 0; no floor
9ba1de2380e53a9a881631f0f91ebdad6923edf12b3650d951f87609ebee4b66,True,llama3-8b-inst,JV_NATIVE,1,18642,0,0.022295841717588825,SH2_PUBLICATION_SH1_RECOMPUTED,4.485141277313232,scale > 0; no floor
