arm,batch,metric,comparison,denominator,before_num,after_num,retained,lost,gained,both_failed,conditional_loss_den,conditional_loss_rate,paired_rate_delta,previous_batch,arm_display_label,validation_origin
AlphaEdit_L4_ONLY,60,PS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,10000,9654,9658,9587,67,71,275,9654,0.006940128444168221,0.00039999999999995595,50,AlphaEdit_BLUE_L4_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L4_ONLY,60,NS,AT_WRITE_TO_CHECKPOINT,60000,45700,41621,39638,6062,1983,12317,45700,0.1326477024070022,-0.0679833333333334,,AlphaEdit_BLUE_L4_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L4_ONLY,60,NS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,50000,35406,34513,33055,2351,1458,13136,35406,0.06640117494210021,-0.017859999999999987,50,AlphaEdit_BLUE_L4_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L4_ONLY,70,RS,AT_WRITE_TO_CHECKPOINT,7000,6997,6981,6980,17,1,2,6997,0.0024296126911533514,-0.0022857142857142243,,AlphaEdit_BLUE_L4_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L4_ONLY,70,RS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,6000,5984,5983,5979,5,4,12,5984,0.0008355614973262032,-0.0001666666666666483,60,AlphaEdit_BLUE_L4_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L4_ONLY,70,PS,AT_WRITE_TO_CHECKPOINT,14000,13589,13492,13388,201,104,307,13589,0.014791375377143277,-0.006928571428571395,,AlphaEdit_BLUE_L4_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L4_ONLY,70,PS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,12000,11596,11552,11504,92,48,356,11596,0.00793377026560883,-0.003666666666666707,60,AlphaEdit_BLUE_L4_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L4_ONLY,70,NS,AT_WRITE_TO_CHECKPOINT,70000,52563,47659,45220,7343,2439,14998,52563,0.13969902783326674,-0.07005714285714282,,AlphaEdit_BLUE_L4_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L4_ONLY,70,NS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,60000,41621,40886,39047,2574,1839,16540,41621,0.06184378078373898,-0.012249999999999983,60,AlphaEdit_BLUE_L4_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L4_ONLY,80,RS,AT_WRITE_TO_CHECKPOINT,8000,7997,7981,7980,17,1,2,7997,0.0021257971739402277,-0.0020000000000000018,,AlphaEdit_BLUE_L4_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L4_ONLY,80,RS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,7000,6981,6981,6978,3,3,16,6981,0.0004297378599054577,0.0,70,AlphaEdit_BLUE_L4_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L4_ONLY,80,PS,AT_WRITE_TO_CHECKPOINT,16000,15534,15406,15283,251,123,343,15534,0.016158104802368997,-0.008000000000000007,,AlphaEdit_BLUE_L4_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L4_ONLY,80,PS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,14000,13492,13464,13398,94,66,442,13492,0.00696709160984287,-0.0020000000000000018,70,AlphaEdit_BLUE_L4_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L4_ONLY,80,NS,AT_WRITE_TO_CHECKPOINT,80000,59357,53521,50513,8844,3008,17635,59357,0.14899674848796265,-0.07294999999999996,,AlphaEdit_BLUE_L4_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L4_ONLY,80,NS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,70000,47659,46787,44588,3071,2199,20142,47659,0.06443693740951342,-0.012457142857142944,70,AlphaEdit_BLUE_L4_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L4_ONLY,90,RS,AT_WRITE_TO_CHECKPOINT,9000,8995,8964,8963,32,1,4,8995,0.003557531962201223,-0.003444444444444472,,AlphaEdit_BLUE_L4_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L4_ONLY,90,RS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,8000,7981,7967,7965,16,2,17,7981,0.0020047613081067535,-0.0017500000000000293,80,AlphaEdit_BLUE_L4_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L4_ONLY,90,PS,AT_WRITE_TO_CHECKPOINT,18000,17478,17301,17161,317,140,382,17478,0.018137086623183432,-0.00983333333333336,,AlphaEdit_BLUE_L4_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L4_ONLY,90,PS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,16000,15406,15355,15273,133,82,512,15406,0.008633000129819551,-0.0031875000000000098,80,AlphaEdit_BLUE_L4_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L4_ONLY,90,NS,AT_WRITE_TO_CHECKPOINT,90000,65969,59364,55649,10320,3715,20316,65969,0.15643711440221922,-0.07338888888888895,,AlphaEdit_BLUE_L4_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L4_ONLY,90,NS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,80000,53521,52810,50265,3256,2545,23934,53521,0.06083593355879001,-0.008887500000000048,80,AlphaEdit_BLUE_L4_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L4_ONLY,100,RS,AT_WRITE_TO_CHECKPOINT,10000,9993,9939,9938,55,1,6,9993,0.005503852696887822,-0.00539999999999996,,AlphaEdit_BLUE_L4_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L4_ONLY,100,RS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,9000,8964,8943,8940,24,3,33,8964,0.002677376171352075,-0.0023333333333332984,90,AlphaEdit_BLUE_L4_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L4_ONLY,100,PS,AT_WRITE_TO_CHECKPOINT,20000,19403,19136,18980,423,156,441,19403,0.021800752460959645,-0.013349999999999973,,AlphaEdit_BLUE_L4_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L4_ONLY,100,PS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,18000,17301,17214,17124,177,90,609,17301,0.010230622507369516,-0.004833333333333245,90,AlphaEdit_BLUE_L4_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L4_ONLY,100,NS,AT_WRITE_TO_CHECKPOINT,100000,72505,65348,60958,11547,4390,23105,72505,0.15925798220812357,-0.07157000000000002,,AlphaEdit_BLUE_L4_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L4_ONLY,100,NS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,90000,59364,58808,55812,3552,2996,27640,59364,0.059834242975540734,-0.0061777777777777265,90,AlphaEdit_BLUE_L4_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,1,RS,AT_WRITE_TO_CHECKPOINT,100,100,100,100,0,0,0,100,0.0,0.0,,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,1,PS,AT_WRITE_TO_CHECKPOINT,200,183,183,183,0,0,17,183,0.0,0.0,,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,1,NS,AT_WRITE_TO_CHECKPOINT,1000,845,845,845,0,0,155,845,0.0,0.0,,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,5,RS,AT_WRITE_TO_CHECKPOINT,500,500,500,500,0,0,0,500,0.0,0.0,,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,5,RS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,100,100,100,100,0,0,0,100,0.0,0.0,1,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,5,PS,AT_WRITE_TO_CHECKPOINT,1000,914,917,906,8,11,75,914,0.0087527352297593,0.0030000000000000027,,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,5,PS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,200,183,179,177,6,2,15,183,0.03278688524590164,-0.020000000000000018,1,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,5,NS,AT_WRITE_TO_CHECKPOINT,5000,4024,3835,3761,263,74,902,4024,0.06535785288270378,-0.037799999999999945,,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,5,NS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,1000,845,782,759,86,23,132,845,0.10177514792899409,-0.06299999999999994,1,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,10,RS,AT_WRITE_TO_CHECKPOINT,1000,1000,996,996,4,0,0,1000,0.004,-0.0040000000000000036,,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,10,RS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,500,500,496,496,4,0,0,500,0.008,-0.008000000000000007,5,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,10,PS,AT_WRITE_TO_CHECKPOINT,2000,1858,1837,1816,42,21,121,1858,0.022604951560818085,-0.010500000000000065,,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,10,PS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,1000,917,898,882,35,16,67,917,0.03816793893129771,-0.019000000000000017,5,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,10,NS,AT_WRITE_TO_CHECKPOINT,10000,7618,6936,6717,901,219,2163,7618,0.11827251247046469,-0.06820000000000004,,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,10,NS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,5000,3835,3456,3324,511,132,1033,3835,0.13324641460234682,-0.07579999999999998,5,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,20,RS,AT_WRITE_TO_CHECKPOINT,2000,2000,1992,1992,8,0,0,2000,0.004,-0.0040000000000000036,,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,20,RS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,1000,996,992,991,5,1,3,996,0.0050200803212851405,-0.0040000000000000036,10,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,20,PS,AT_WRITE_TO_CHECKPOINT,4000,3733,3615,3567,166,48,219,3733,0.04446825609429413,-0.02949999999999997,,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,20,PS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,2000,1837,1756,1733,104,23,140,1837,0.056614044637996734,-0.04049999999999998,10,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,20,NS,AT_WRITE_TO_CHECKPOINT,20000,14455,12941,12237,2218,704,4841,14455,0.15344171566931858,-0.07569999999999999,,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,20,NS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,10000,6936,6375,5874,1062,501,2563,6936,0.15311418685121106,-0.05610000000000004,10,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,30,RS,AT_WRITE_TO_CHECKPOINT,3000,3000,2973,2973,27,0,0,3000,0.009,-0.009000000000000008,,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,30,RS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,2000,1992,1975,1975,17,0,8,1992,0.00853413654618474,-0.008499999999999952,20,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,30,PS,AT_WRITE_TO_CHECKPOINT,6000,5563,5200,5095,468,105,332,5563,0.08412726945892504,-0.0605,,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,30,PS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,4000,3615,3394,3300,315,94,291,3615,0.08713692946058091,-0.05525000000000002,20,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,30,NS,AT_WRITE_TO_CHECKPOINT,30000,20925,18684,17286,3639,1398,7677,20925,0.1739068100358423,-0.07469999999999999,,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,30,NS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,20000,12941,12364,11248,1693,1116,5943,12941,0.13082451124333513,-0.028850000000000042,20,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,40,RS,AT_WRITE_TO_CHECKPOINT,4000,4000,3957,3957,43,0,0,4000,0.01075,-0.010750000000000037,,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,40,RS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,3000,2973,2957,2951,22,6,21,2973,0.007399932727884292,-0.005333333333333301,30,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,40,PS,AT_WRITE_TO_CHECKPOINT,8000,7395,6937,6772,623,165,440,7395,0.08424611223799865,-0.05724999999999991,,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,40,PS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,6000,5200,5124,4898,302,226,574,5200,0.058076923076923075,-0.012666666666666715,30,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,40,NS,AT_WRITE_TO_CHECKPOINT,40000,27223,24364,22218,5005,2146,10631,27223,0.18385188994600155,-0.07147500000000007,,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,40,NS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,30000,18684,18234,16518,2166,1716,9600,18684,0.11592806679511881,-0.015000000000000013,30,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,50,RS,AT_WRITE_TO_CHECKPOINT,5000,4999,4906,4906,93,0,1,4999,0.01860372074414883,-0.01860000000000006,,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,50,RS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,4000,3957,3908,3903,54,5,38,3957,0.013646702047005308,-0.012249999999999983,40,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,50,PS,AT_WRITE_TO_CHECKPOINT,10000,9215,8296,8105,1110,191,594,9215,0.12045577862181227,-0.09189999999999998,,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,50,PS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,8000,6937,6506,6310,627,196,867,6937,0.09038489260487242,-0.053875000000000006,40,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,50,NS,AT_WRITE_TO_CHECKPOINT,50000,33411,29844,26828,6583,3016,13573,33411,0.19703091796115052,-0.07134000000000007,,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,50,NS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,40000,24364,23810,21556,2808,2254,13382,24364,0.11525201116401247,-0.013850000000000029,40,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,60,RS,AT_WRITE_TO_CHECKPOINT,6000,5998,5783,5782,216,1,1,5998,0.03601200400133378,-0.035833333333333384,,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,60,RS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,5000,4906,4785,4768,138,17,77,4906,0.028128821850794947,-0.0242,50,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,60,PS,AT_WRITE_TO_CHECKPOINT,12000,10969,9554,9286,1683,268,763,10969,0.15343240040113046,-0.11791666666666667,,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,60,PS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,10000,8296,7824,7475,821,349,1355,8296,0.09896335583413693,-0.04720000000000002,50,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,60,NS,AT_WRITE_TO_CHECKPOINT,60000,39436,34984,30969,8467,4015,16549,39436,0.21470230246475303,-0.07420000000000004,,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,60,NS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,50000,29844,29079,26096,3748,2983,17173,29844,0.12558638252245008,-0.01529999999999998,50,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,70,RS,AT_WRITE_TO_CHECKPOINT,7000,6994,6646,6645,349,1,5,6994,0.04989991421218187,-0.04971428571428571,,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,70,RS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,6000,5783,5652,5601,182,51,166,5783,0.031471554556458586,-0.02183333333333337,60,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,70,PS,AT_WRITE_TO_CHECKPOINT,14000,12705,10950,10621,2084,329,966,12705,0.16402990948445495,-0.12535714285714283,,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,70,PS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,12000,9554,9242,8740,814,502,1944,9554,0.08519991626543856,-0.026000000000000023,60,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,70,NS,AT_WRITE_TO_CHECKPOINT,70000,45216,40177,35104,10112,5073,19711,45216,0.22363765038924274,-0.07198571428571432,,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,70,NS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,60000,34984,34414,30870,4114,3544,21472,34984,0.11759661559570089,-0.009499999999999953,60,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,80,RS,AT_WRITE_TO_CHECKPOINT,8000,7992,7543,7541,451,2,6,7992,0.05643143143143143,-0.05612499999999998,,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,80,RS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,7000,6646,6547,6460,186,87,267,6646,0.027986758952753536,-0.014142857142857124,70,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,80,PS,AT_WRITE_TO_CHECKPOINT,16000,14418,12484,12045,2373,439,1143,14418,0.1645859342488556,-0.12087499999999995,,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,80,PS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,14000,10950,10784,10069,881,715,2335,10950,0.08045662100456621,-0.0118571428571429,70,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,80,NS,AT_WRITE_TO_CHECKPOINT,80000,51014,45121,38889,12125,6232,22754,51014,0.23767985258948524,-0.07366249999999996,,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,80,NS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,70000,40177,39390,35225,4952,4165,25658,40177,0.12325459840207084,-0.01124285714285711,70,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,90,RS,AT_WRITE_TO_CHECKPOINT,9000,8989,8480,8477,512,3,8,8989,0.05695850483924797,-0.05655555555555558,,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,90,RS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,8000,7543,7482,7369,174,113,344,7543,0.023067744929073312,-0.007624999999999993,80,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,90,PS,AT_WRITE_TO_CHECKPOINT,18000,16167,14212,13650,2517,562,1271,16167,0.15568751159769903,-0.1086111111111111,,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,90,PS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,16000,12484,12471,11613,871,858,2658,12484,0.06976930471002883,-0.0008124999999999938,80,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,90,NS,AT_WRITE_TO_CHECKPOINT,90000,56628,49834,42532,14096,7302,26070,56628,0.24892279437733983,-0.07548888888888883,,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,90,NS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,80000,45121,44259,39565,5556,4694,30185,45121,0.12313556880388289,-0.010774999999999979,80,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,100,RS,AT_WRITE_TO_CHECKPOINT,10000,9988,9396,9393,595,3,9,9988,0.059571485782939526,-0.05920000000000003,,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,100,RS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,9000,8480,8400,8286,194,114,406,8480,0.022877358490566036,-0.008888888888888835,90,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,100,PS,AT_WRITE_TO_CHECKPOINT,20000,17838,15556,14929,2909,627,1535,17838,0.16307882049557126,-0.11409999999999998,,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,100,PS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,18000,14212,13898,13110,1102,788,3000,14212,0.07754010695187166,-0.017444444444444485,90,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,100,NS,AT_WRITE_TO_CHECKPOINT,100000,62104,54703,46340,15764,8363,29533,62104,0.2538322813345356,-0.07401000000000002,,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,100,NS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,90000,49834,49225,43883,5951,5342,34824,49834,0.11941646265601798,-0.006766666666666699,90,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L5_ONLY,1,RS,AT_WRITE_TO_CHECKPOINT,100,100,100,100,0,0,0,100,0.0,0.0,,,
AlphaEdit_L5_ONLY,1,PS,AT_WRITE_TO_CHECKPOINT,200,192,192,192,0,0,8,192,0.0,0.0,,,
AlphaEdit_L5_ONLY,1,NS,AT_WRITE_TO_CHECKPOINT,1000,864,864,864,0,0,136,864,0.0,0.0,,,
AlphaEdit_L5_ONLY,5,RS,AT_WRITE_TO_CHECKPOINT,500,500,499,499,1,0,0,500,0.002,-0.0020000000000000018,,,
AlphaEdit_L5_ONLY,5,RS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,100,100,100,100,0,0,0,100,0.0,0.0,1,,
AlphaEdit_L5_ONLY,5,PS,AT_WRITE_TO_CHECKPOINT,1000,958,957,955,3,2,40,958,0.003131524008350731,-0.0010000000000000009,,,
AlphaEdit_L5_ONLY,5,PS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,200,192,190,190,2,0,8,192,0.010416666666666666,-0.010000000000000009,1,,
AlphaEdit_L5_ONLY,5,NS,AT_WRITE_TO_CHECKPOINT,5000,4180,4089,4048,132,41,779,4180,0.031578947368421054,-0.018199999999999994,,,
AlphaEdit_L5_ONLY,5,NS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,1000,864,830,814,50,16,120,864,0.05787037037037037,-0.03400000000000003,1,,
AlphaEdit_L5_ONLY,10,RS,AT_WRITE_TO_CHECKPOINT,1000,1000,998,998,2,0,0,1000,0.002,-0.0020000000000000018,,,
AlphaEdit_L5_ONLY,10,RS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,500,499,498,498,1,0,1,499,0.002004008016032064,-0.0020000000000000018,5,,
AlphaEdit_L5_ONLY,10,PS,AT_WRITE_TO_CHECKPOINT,2000,1928,1930,1918,10,12,60,1928,0.005186721991701245,0.0010000000000000009,,,
AlphaEdit_L5_ONLY,10,PS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,1000,957,962,952,5,10,33,957,0.00522466039707419,0.0050000000000000044,5,,
AlphaEdit_L5_ONLY,10,NS,AT_WRITE_TO_CHECKPOINT,10000,8140,7757,7600,540,157,1703,8140,0.06633906633906633,-0.0383,,,
AlphaEdit_L5_ONLY,10,NS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,5000,4089,3855,3768,321,87,824,4089,0.07850330154071901,-0.04679999999999995,5,,
AlphaEdit_L5_ONLY,20,RS,AT_WRITE_TO_CHECKPOINT,2000,2000,1997,1997,3,0,0,2000,0.0015,-0.0014999999999999458,,,
AlphaEdit_L5_ONLY,20,RS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,1000,998,997,997,1,0,2,998,0.001002004008016032,-0.0010000000000000009,10,,
AlphaEdit_L5_ONLY,20,PS,AT_WRITE_TO_CHECKPOINT,4000,3872,3872,3844,28,28,100,3872,0.007231404958677686,0.0,,,
AlphaEdit_L5_ONLY,20,PS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,2000,1930,1929,1916,14,13,57,1930,0.007253886010362694,-0.0004999999999999449,10,,
AlphaEdit_L5_ONLY,20,NS,AT_WRITE_TO_CHECKPOINT,20000,15750,14630,14138,1612,492,3758,15750,0.10234920634920634,-0.05599999999999994,,,
AlphaEdit_L5_ONLY,20,NS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,10000,7757,7163,6859,898,304,1939,7757,0.11576640453783679,-0.0593999999999999,10,,
AlphaEdit_L5_ONLY,30,RS,AT_WRITE_TO_CHECKPOINT,3000,3000,2993,2993,7,0,0,3000,0.0023333333333333335,-0.0023333333333332984,,,
AlphaEdit_L5_ONLY,30,RS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,2000,1997,1993,1993,4,0,3,1997,0.00200300450676014,-0.0020000000000000018,20,,
