cell,arm,batch,stage,request_n,RS_num,RS_den,RS_rate,PS_num,PS_den,PS_rate,PS_strict_num,PS_strict_den,PS_strict_rate,NS_num,NS_den,NS_rate,rewrite_acc_num,rewrite_acc_den,rewrite_acc_rate,rephrase_acc_num,rephrase_acc_den,rephrase_acc_rate,neighborhood_true_acc_num,neighborhood_true_acc_den,neighborhood_true_acc_rate,rewrite_target_new_nll_n,rewrite_target_new_nll_mean,rewrite_target_new_nll_median,rewrite_target_new_nll_q25,rewrite_target_new_nll_q75,rewrite_target_new_nll_p90,rewrite_target_new_nll_max,rewrite_target_true_nll_n,rewrite_target_true_nll_mean,rewrite_target_true_nll_median,rewrite_target_true_nll_q25,rewrite_target_true_nll_q75,rewrite_target_true_nll_p90,rewrite_target_true_nll_max,rewrite_margin_true_minus_new_n,rewrite_margin_true_minus_new_mean,rewrite_margin_true_minus_new_median,rewrite_margin_true_minus_new_q25,rewrite_margin_true_minus_new_q75,rewrite_margin_true_minus_new_p90,rewrite_margin_true_minus_new_max,rephrase_target_new_nll_mean_n,rephrase_target_new_nll_mean_mean,rephrase_target_new_nll_mean_median,rephrase_target_new_nll_mean_q25,rephrase_target_new_nll_mean_q75,rephrase_target_new_nll_mean_p90,rephrase_target_new_nll_mean_max,rephrase_target_new_nll_max_n,rephrase_target_new_nll_max_mean,rephrase_target_new_nll_max_median,rephrase_target_new_nll_max_q25,rephrase_target_new_nll_max_q75,rephrase_target_new_nll_max_p90,rephrase_target_new_nll_max_max,rephrase_target_true_nll_mean_n,rephrase_target_true_nll_mean_mean,rephrase_target_true_nll_mean_median,rephrase_target_true_nll_mean_q25,rephrase_target_true_nll_mean_q75,rephrase_target_true_nll_mean_p90,rephrase_target_true_nll_mean_max,rephrase_target_true_nll_max_n,rephrase_target_true_nll_max_mean,rephrase_target_true_nll_max_median,rephrase_target_true_nll_max_q25,rephrase_target_true_nll_max_q75,rephrase_target_true_nll_max_p90,rephrase_target_true_nll_max_max,rephrase_margin_true_minus_new_mean_n,rephrase_margin_true_minus_new_mean_mean,rephrase_margin_true_minus_new_mean_median,rephrase_margin_true_minus_new_mean_q25,rephrase_margin_true_minus_new_mean_q75,rephrase_margin_true_minus_new_mean_p90,rephrase_margin_true_minus_new_mean_max,locality_target_true_nll_mean_n,locality_target_true_nll_mean_mean,locality_target_true_nll_mean_median,locality_target_true_nll_mean_q25,locality_target_true_nll_mean_q75,locality_target_true_nll_mean_p90,locality_target_true_nll_mean_max,locality_target_new_nll_mean_n,locality_target_new_nll_mean_mean,locality_target_new_nll_mean_median,locality_target_new_nll_mean_q25,locality_target_new_nll_mean_q75,locality_target_new_nll_mean_p90,locality_target_new_nll_mean_max,locality_target_true_minus_new_nll_mean_n,locality_target_true_minus_new_nll_mean_mean,locality_target_true_minus_new_nll_mean_median,locality_target_true_minus_new_nll_mean_q25,locality_target_true_minus_new_nll_mean_q75,locality_target_true_minus_new_nll_mean_p90,locality_target_true_minus_new_nll_mean_max,PP_num,PP_den,PP_rate
LM,O,1,ENTRY_CURRENT,100,13,100,0.13,28,200,0.14000000000000001,8,100,0.080000000000000002,893,1000,0.89300000000000002,0,100,0,1,200,0.0050000000000000001,208,1000,0.20799999999999999,100,11.102700142860412,10.909375667572021,8.2867705821990967,13.744298934936523,16.596688652038576,20.85389518737793,100,4.9429558059200644,4.1573517322540283,2.1092026233673096,6.6684315204620361,10.377365684509281,15.270689964294434,100,-6.1597443369403484,-6.8991431593894958,-9.0480467081069946,-2.9280810356140137,0.43764104843139984,7.1917724609375,100,9.8210124406218533,9.3164741992950439,7.3800395727157593,12.409663796424866,13.79878034591675,20.063069343566895,100,11.181211636066436,10.949424266815186,8.5503201484680176,13.561304330825806,15.375611209869387,20.9183349609375,100,5.0023508809646593,4.4748051166534424,2.4844644665718079,7.1247730851173401,9.5475993633270306,15.776357650756836,100,6.4475891011953355,6.1147048473358154,3.3584190607070923,8.9214394092559814,11.00523729324342,18.113306045532227,100,-4.818661559657194,-5.2187515497207642,-7.8332959115505219,-1.6154464185237885,0.45894977152347693,5.455949068069458,100,4.8875192652743422,4.7613000181736425,3.0137678243219854,6.0061813592910767,8.8932546114921571,11.50833888053894,100,10.879424351215361,10.733021926879882,8.3127708554267894,12.882861399650574,15.319073524475098,18.503229713439943,100,-5.9919050859410206,-6.0483231823891401,-8.5035710424184785,-3.2578506112098697,-1.5641078099608421,3.3223037481307984,,,
LM,O,1,CURRENT_B100,100,98,100,0.97999999999999998,164,200,0.81999999999999995,77,100,0.77000000000000002,887,1000,0.88700000000000001,95,100,0.94999999999999996,97,200,0.48499999999999999,205,1000,0.20499999999999999,100,0.39499661860711055,0.0031031437683850527,0.0011788783012889326,0.0094847648870199919,0.1949747487902643,13.503738403320312,100,12.001955499388277,12.078693866729736,9.2423214912414551,14.746626377105713,17.36986770629883,22.587747573852539,100,11.606958880781168,12.023931800795253,9.2358940592966974,14.746033219955279,17.369160120852762,22.586745287757367,100,3.094813690101728,2.1923406845889986,0.24021918140351772,4.6029812097549438,6.9921870589256292,13.909633636474609,100,4.4456289617344735,3.913124680519104,0.39470437169075012,6.0735542774200439,11.516185760498047,17.217962265014648,100,7.9767858323454854,8.1461941003799438,5.4596951007843018,10.044973254203796,12.563320922851563,15.837774753570557,100,9.4312761306762702,9.0508155822753906,7.3617792129516602,12.141324520111084,14.187763500213624,18.091947555541992,100,4.8819721422437574,5.5558225065469742,2.1567143052816391,8.2290354966244195,10.818459452502431,15.696365028154105,100,4.7555473367790686,4.4945142667042095,2.872201446071267,5.6413094937801356,8.7216712141036989,11.701945400238037,100,10.582573794126509,10.585544967651366,8.2123509645462036,12.381599736213685,14.89445833206177,18.369972705841064,100,-5.82702645734744,-5.8050204560160639,-8.2302474856376655,-3.1118371814489363,-1.8402479696273775,3.5520494937896729,951,1010,0.94158415841584153
LM,O,1,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,100,98,100,0.97999999999999998,164,200,0.81999999999999995,77,100,0.77000000000000002,887,1000,0.88700000000000001,95,100,0.94999999999999996,97,200,0.48499999999999999,205,1000,0.20499999999999999,100,0.39499661860711055,0.0031031437683850527,0.0011788783012889326,0.0094847648870199919,0.1949747487902643,13.503738403320312,100,12.001955499388277,12.078693866729736,9.2423214912414551,14.746626377105713,17.36986770629883,22.587747573852539,100,11.606958880781168,12.023931800795253,9.2358940592966974,14.746033219955279,17.369160120852762,22.586745287757367,100,3.094813690101728,2.1923406845889986,0.24021918140351772,4.6029812097549438,6.9921870589256292,13.909633636474609,100,4.4456289617344735,3.913124680519104,0.39470437169075012,6.0735542774200439,11.516185760498047,17.217962265014648,100,7.9767858323454854,8.1461941003799438,5.4596951007843018,10.044973254203796,12.563320922851563,15.837774753570557,100,9.4312761306762702,9.0508155822753906,7.3617792129516602,12.141324520111084,14.187763500213624,18.091947555541992,100,4.8819721422437574,5.5558225065469742,2.1567143052816391,8.2290354966244195,10.818459452502431,15.696365028154105,100,4.7555473367790686,4.4945142667042095,2.872201446071267,5.6413094937801356,8.7216712141036989,11.701945400238037,100,10.582573794126509,10.585544967651366,8.2123509645462036,12.381599736213685,14.89445833206177,18.369972705841064,100,-5.82702645734744,-5.8050204560160639,-8.2302474856376655,-3.1118371814489363,-1.8402479696273775,3.5520494937896729,,,
LM,O,2,ENTRY_CURRENT,100,5,100,0.050000000000000003,9,200,0.044999999999999998,2,100,0.02,920,1000,0.92000000000000004,1,100,0.01,1,200,0.0050000000000000001,226,1000,0.22600000000000001,100,10.716054400205612,10.946299076080322,8.243722677230835,12.806285619735718,15.48961296081543,18.364250183105469,100,3.7439049299433829,3.8010008335113525,1.1417118310928345,5.5147956609725952,7.6825393199920669,12.691858291625977,100,-6.9721494702622291,-7.0700794458389282,-9.6525994278490543,-4.3767402172088623,-2.0482380628585801,1.8668249845504761,100,10.303279827833176,10.226243495941162,8.608553409576416,11.947822093963623,13.189517831802373,19.393235206604004,100,11.380693461894989,11.465550422668457,9.2484803199768066,13.052211999893188,15.248337173461914,21.050094604492188,100,4.3862653934117404,4.0947036296129227,1.5925281494855881,6.2480716705322266,8.6855967044830322,12.041035652160645,100,5.6222991671599445,5.3006341457366943,2.0716227293014526,8.0536050796508789,10.931275939941413,17.874704360961914,100,-5.9170144344214348,-5.9668528437614441,-7.9538170387968421,-3.5910820364952087,-1.3664877653121938,2.2570338249206543,100,4.6802828052662075,4.3161844916641714,3.0151702910661697,6.6282143175601966,7.6569783663749726,12.739483070373534,100,10.969978274822234,10.820954132080079,9.450285184383393,12.452771282196045,13.632743225097657,16.922526550292968,100,-6.289695469556027,-5.9078283265233047,-8.1423901841044426,-4.2049477107822888,-2.5691775727272019,1.3821633815765382,,,
LM,O,2,CURRENT_B100,100,99,100,0.98999999999999999,170,200,0.84999999999999998,78,100,0.78000000000000003,904,1000,0.90400000000000003,97,100,0.96999999999999997,110,200,0.55000000000000004,203,1000,0.20300000000000001,100,0.08854062668528058,0.002139780786819756,0.00085454416694119573,0.0068952885922044516,0.021993616968393498,4.380399227142334,100,12.792878062725068,12.349274158477783,9.982668399810791,15.603214502334595,18.334095382690432,25.959300994873047,100,12.704337436039786,12.347340013569919,9.9782609395333566,15.602843318138184,18.329326892428799,25.958925556100439,100,2.7168219533633966,1.8603154048323631,0.1104935840703547,4.0674442918971181,6.5679777383804359,18.883160591125488,100,4.0243689313717184,2.8586673736572266,0.21081883460283279,6.8772944211959839,9.7265877723693848,20.703525543212891,100,8.6923820400971454,8.6361167430877686,5.9305469393730164,10.968745946884155,13.756981229782106,19.918261528015137,100,10.162380600720644,10.050130367279053,7.3038878440856934,12.782089471817017,15.97267360687256,21.060815811157227,100,5.9755600867337488,6.5555847459472716,2.8488650172948837,9.0012224423699081,12.411660984298216,19.915138850396033,100,4.7296107101399096,4.5334802972152826,3.2734725773334503,6.1351995229721066,7.4326840305328385,12.869215106964111,100,10.45752164828777,10.525661420822143,8.9878635644912723,11.971484899520874,13.494741878509522,16.549508666992189,100,-5.7279109381478621,-5.569225816428661,-7.0649742275476459,-3.6868237078189847,-2.2864480203390118,1.8671175479888915,921,1020,0.90294117647058825
LM,O,2,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,200,197,200,0.98499999999999999,340,400,0.84999999999999998,158,200,0.79000000000000004,1787,2000,0.89349999999999996,194,200,0.96999999999999997,220,400,0.55000000000000004,415,2000,0.20749999999999999,200,0.18824775448385481,0.0018582945922389627,0.00070147938095033169,0.0048395221820101142,0.040645089000463472,13.906005859375,200,12.994660406317562,12.561856746673584,10.15966534614563,15.854376554489136,18.334095382690428,25.959300994873047,200,12.806412651833707,12.560306619328912,10.157543747860473,15.853502126090461,18.329326892428799,25.958925556100439,200,2.6890610286427727,1.761221818625927,0.1104935840703547,4.0674442918971181,6.5215307759121055,18.883160591125488,200,3.9568226071377284,2.8586673736572266,0.21081883460283279,6.3190686702728271,10.144642353057861,20.703525543212891,200,8.6993539696180964,8.7351481914520264,6.1638937741518021,10.982988357543945,13.55095601081848,19.918261528015137,200,10.160564723834396,10.171599864959717,7.5675820112228394,12.826642036437988,15.454024314880369,21.968851089477539,200,6.0102929409753232,6.5555847459472716,2.9391693621873856,9.2979745015327353,12.403776279848534,19.915138850396033,200,4.7064583920106813,4.3952116787433626,3.1805505841970443,5.9346576448529955,7.9654461288452145,12.869215106964111,200,10.438749855741857,10.50893759727478,8.318177413940429,12.068568539619445,14.488666429519654,18.212097644805908,200,-5.732291463731177,-5.569225816428661,-7.5530952274799343,-3.3778490483760835,-1.8300900369882589,3.473735284805298,,,
LM,O,3,ENTRY_CURRENT,100,5,100,0.050000000000000003,12,200,0.059999999999999998,4,100,0.040000000000000001,906,1000,0.90600000000000003,0,100,0,1,200,0.0050000000000000001,243,1000,0.24299999999999999,100,10.724612469673156,10.857587337493896,7.2320253849029541,13.794076442718506,16.115896224975589,22.646419525146484,100,4.1497320923535153,3.7401354312896729,1.6745344996452332,5.9358686208724976,8.1465274810791026,16.082382202148438,100,-6.5748803773196416,-5.9607894420623779,-9.9373166561126709,-3.5736508369445801,-1.8701239585876452,4.876030445098877,100,9.4639327937364577,9.1382071971893311,6.7913827300071716,11.902386546134949,14.22277126312256,16.838865756988525,100,10.496332376003265,10.060124397277832,8.1630547046661377,13.016127109527588,15.386229133605958,20.486164093017578,100,3.723669189461507,3.5054181180894375,1.8436878472566605,4.9016318321228027,6.4791843175888086,12.468992233276367,100,4.8274677599035201,4.668464183807373,2.3532623052597046,6.783582329750061,8.4997805595398006,14.311097145080566,100,-5.7402636042749506,-5.8493090569972992,-8.2799289934337139,-3.5304603232070804,-1.334633159637449,5.6858899593353271,100,4.4557602499741771,3.9682011127471926,2.9914707891643046,5.5123212993144985,7.3134291398525271,12.478517627716064,100,10.776150968402625,10.978975892066956,8.1430212974548333,13.004910111427307,14.392999458312989,17.827645301818848,100,-6.3203907184284471,-6.697436103969812,-8.6830852178856723,-3.9460977979004381,-1.444332580864427,2.525653600692749,,,
LM,O,3,CURRENT_B100,100,99,100,0.98999999999999999,169,200,0.84499999999999997,78,100,0.78000000000000003,877,1000,0.877,96,100,0.95999999999999996,113,200,0.56499999999999995,250,1000,0.25,100,0.1449715972474587,0.0020136800594627857,0.0007252446812344715,0.0058706199051812291,0.052110393717885034,7.5665736198425293,100,12.477064690589906,12.308804035186768,9.2924075126647949,15.138903141021729,18.572355461120608,22.876916885375977,100,12.332093093342445,12.308198516460834,9.2255959486356005,15.137066554925696,18.571586923624274,22.876640119706281,100,2.3909258906973991,1.2526452094316483,0.16350226639769971,3.4510579407215118,5.9378629088401826,16.173349380493164,100,3.4877185916039162,2.0225062966346741,0.25266969576478004,5.1884945631027222,8.9764699935913104,17.766790390014648,100,7.8635508213937282,7.7899715900421143,5.5917236804962158,10.098991513252258,12.013563537597657,19.30872631072998,100,9.2981142365932463,9.3327417373657227,6.9047504663467407,11.571802854537964,14.124953269958498,22.102020263671875,100,5.4726249306963295,5.9798922869376838,3.3368112184107304,8.2285930532962084,11.49277130952105,19.278374656103551,100,4.3308103313198085,3.7122750602662564,2.8622038425412031,5.553579872846603,7.409637498855596,13.116521215438842,100,9.8525793088078508,10.113270854949951,7.5975448727607731,11.923756718635559,13.942474336624146,16.982284069061279,100,-5.5217689774880405,-5.5007565855979923,-7.967032669484615,-2.9090972861275075,-1.1633032798767085,4.6655339241027836,900,1030,0.87378640776699024
LM,O,3,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,300,298,300,0.99333333333333329,515,600,0.85833333333333328,239,300,0.79666666666666663,2654,3000,0.88466666666666671,291,300,0.96999999999999997,342,600,0.56999999999999995,682,3000,0.22733333333333333,300,0.14700469603852981,0.0015364995924755931,0.00060224276967346668,0.0047155675711110234,0.034325689077377479,14.532876968383789,300,13.043319892684618,12.910330295562744,9.9963672161102295,15.985681295394897,18.787845420837403,26.549476623535156,300,12.896315196646089,12.90796925000177,9.9761671724845655,15.984815411560703,18.786765190860027,26.549103448895039,300,2.4104803806736768,1.2796594398096204,0.10553469625301659,3.6191735379397869,6.2503713190555574,18.158317565917969,300,3.5445907223943505,2.2537416219711304,0.192716084420681,5.504525899887085,9.3908865928650052,20.178913116455078,300,8.6158053140916557,8.4682936668395996,5.956689178943634,11.097705483436584,13.481708335876467,21.098300933837891,300,10.038221406117081,10.040898323059082,7.571314811706543,12.586483240127563,15.532725524902345,22.32354736328125,300,6.2053249334179785,6.4879079544916749,3.3708501607179642,9.48788598831743,12.374533394537879,21.096343253564555,300,4.5054838268550919,4.0191459655761719,2.8982076363638045,5.6933211982250214,7.7637147545814518,13.116521215438842,300,10.010082957958183,10.146380877494812,8.0654053241014481,11.849734950065614,13.993130826950075,17.428347206115724,300,-5.5045991311030908,-5.3540719851851462,-7.4229165107011799,-3.2298791248351333,-1.4275469830632186,4.6655339241027836,,,
LM,O,4,ENTRY_CURRENT,100,13,100,0.13,27,200,0.13500000000000001,10,100,0.10000000000000001,842,1000,0.84199999999999997,3,100,0.029999999999999999,2,200,0.01,229,1000,0.22900000000000001,100,10.301913343667984,10.248005390167236,7.3632931709289551,13.409484148025513,15.815121364593509,21.584466934204102,100,3.8767690037749709,3.2135354280471802,0.83871370553970337,5.9080793857574463,8.64301290512085,12.59930419921875,100,-6.4251443398930128,-6.2474671006202698,-10.111672163009644,-2.9438596665859222,0.69605120420456501,4.9539968967437744,100,9.784015934765339,9.6809219121932983,7.4333018064498901,11.958827972412109,14.424314641952515,17.990635871887207,100,10.773375849723816,11.02525520324707,8.356656551361084,13.231835126876831,15.206560039520268,19.891000747680664,100,4.0581014791550114,3.5774869918823242,1.574986033141613,6.0405515432357788,8.3638559341430661,14.122147083282471,100,5.161867541074753,4.6194558143615723,2.1742964386940002,7.4258089065551758,9.6967687606811523,17.657928466796875,100,-5.7259144556103276,-5.3643448427319527,-8.8177025616168976,-2.5616036355495453,1.1728979498147993,4.3329224586486816,100,4.8001443031689845,4.6039226070046428,3.0161564856767651,6.5483257949352263,7.9733288073539743,11.209237670898437,100,10.459152336415833,10.372903156280518,8.1200794339179989,12.624379134178163,15.013651485443116,18.006984519958497,100,-5.6590080332468498,-5.4641301933676001,-8.461395256663673,-2.6185352206230164,0.34367541313171562,4.4959570646286009,,,
